"STLA","GM","TM","NSANY","MBGYY","BMWYY","POAHY","TSLA","Dates"
9.61712551116943,34.1649284362793,142.110000610352,10.6599998474121,9.46487522125244,18.6360473632812,5.89525461196899,51.6253318786621,2020-02-11
9.8553876876831,34.6333389282227,142.429992675781,10.4700002670288,9.73483180999756,19.3770275115967,6.09262084960938,51.1526679992676,2020-02-12
9.70376682281494,34.4381675720215,141.100006103516,9.94999980926514,9.53031826019287,19.1300373077393,6.06687784194946,53.5999984741211,2020-02-13
9.58102607727051,33.9209594726562,140.149993896484,9.46000003814697,9.51395797729492,18.9547500610352,5.98106575012207,53.335334777832,2020-02-14
9.50882625579834,33.5794105529785,139.380004882812,9.02999973297119,9.35852718353271,18.7157249450684,5.92099761962891,57.2266654968262,2020-02-18
9.53770542144775,34.0770988464355,137.839996337891,9.1899995803833,9.39942932128906,18.7714958190918,5.97248458862305,61.1613311767578,2020-02-19
9.60268688201904,34.4381675720215,139.110000610352,9.0600004196167,9.64484596252441,18.8193016052246,5.90383577346802,59.9606666564941,2020-02-20
9.45828533172607,33.8136215209961,139.039993286133,9.01000022888184,9.37488842010498,18.5484066009521,5.82660484313965,60.0666656494141,2020-02-21
8.81569862365723,32.2912750244141,134.490005493164,8.77000045776367,8.76134777069092,17.656042098999,5.51768350601196,55.5859985351562,2020-02-24
8.63519668579102,30.9836177825928,134.029998779297,8.55000019073486,8.63045978546143,17.4249839782715,5.35464096069336,53.3273315429688,2020-02-25
9.02508163452148,31.2275848388672,135.130004882812,8.77000045776367,8.7531681060791,17.600269317627,5.39754724502563,51.9199981689453,2020-02-26
8.92399978637695,29.9687194824219,131.399993896484,8.39999961853027,8.53229331970215,17.1540870666504,5.20876169204712,45.2666664123535,2020-02-27
8.98176002502441,29.7637901306152,130.75,8.5600004196167,8.4668493270874,17.2417316436768,5.28599214553833,44.5326652526855,2020-02-28
8.90956020355225,30.661584854126,132.710006713867,8.57999992370605,8.53229331970215,17.409049987793,5.38896656036377,49.5746688842773,2020-03-02
8.66407775878906,29.7833099365234,130.949996948242,8.38000011444092,8.2296142578125,16.9070930480957,5.33747911453247,49.7006683349609,2020-03-03
8.93844032287598,30.7689266204834,131.850006103516,8.48999977111816,8.66318225860596,17.5365314483643,5.54342699050903,49.966667175293,2020-03-04
8.59909725189209,29.7317733764648,129.199996948242,8.21000003814697,8.19689178466797,17.1540870666504,5.28599214553833,48.3026657104492,2020-03-05
8.54133605957031,28.3390235900879,127.110000610352,8,8.02510166168213,17.2736015319824,5.25166702270508,46.8986663818359,2020-03-06
7.60994815826416,24.3879566192627,122.790000915527,7.44000005722046,6.91254806518555,15.2498483657837,4.76254177093506,40.533332824707,2020-03-09
7.94207143783569,26.7882289886475,126.98999786377,7.75,7.41974067687988,15.7119655609131,4.94274663925171,43.0219993591309,2020-03-10
7.65326833724976,25.6819286346436,122.790000915527,7.6100001335144,7.02707624435425,15.0187921524048,4.58233737945557,42.2820014953613,2020-03-11
6.49083805084229,22.7581424713135,112.199996948242,7.25,5.71819114685059,13.2659349441528,3.82719612121582,37.3699989318848,2020-03-12
7.24172496795654,24.4077110290527,116.230003356934,7.57000017166138,6.19266176223755,14.062686920166,3.84435796737671,36.441333770752,2020-03-13
5.67497062683105,20.7430953979492,108.5,6.86999988555908,4.94922161102295,11.8556823730469,3.27800130844116,29.6713333129883,2020-03-16
5.494469165802,20.0714149475098,118.889999389648,7.19999980926514,5.45641422271729,11.7042980194092,3.28658270835876,28.6800003051758,2020-03-17
4.98906421661377,16.5944747924805,116.069999694824,7.21000003814697,4.72016668319702,11.3138885498047,2.79745697975159,24.0813331604004,2020-03-18
4.67138147354126,17.4933433532715,118.230003356934,7.23000001907349,4.77743053436279,10.6844549179077,2.71164560317993,28.5093326568604,2020-03-19
4.58474111557007,17.918083190918,116.459999084473,7.26000022888184,4.75288820266724,11.3935651779175,2.96907997131348,28.5020008087158,2020-03-20
4.58474111557007,17.3846912384033,111.099998474121,6.69999980926514,5.08829021453857,11.3935651779175,2.91759347915649,28.9526672363281,2020-03-23
