    ,ID            ,name                    ,seoURL                                                                                                             ,type     ,imageURL.bg-white                                                  ,imageURL.bg-dark                                    ,categories
 46 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,
 47 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,
 48 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,
 49 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,
 50 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,
 51 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,
 52 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,
 53 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,
 54 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,
 55 ,1258955308138 ,Women                   ,/sale-event/womens-clothing.jsp?cc=wms-TN1.0-S-women                                                               ,Category ,                                                                   ,                                                    ,
 56 ,1258955308138 ,Women                   ,/sale-event/womens-clothing.jsp?cc=wms-TN1.0-S-women                                                               ,Category ,                                                                   ,                                                    ,
 57 ,1258955308138 ,Women                   ,/sale-event/womens-clothing.jsp?cc=wms-TN1.0-S-women                                                               ,Category ,                                                                   ,                                                    ,
